06/08/2017,-130,*,,PURCHASE AUTHORIZED ON 06/05 FLEURIE RESTAURANT CHARLOTTESVIL VA S307156860940236 CARD 2686
06/07/2017,-54.04,*,,PURCHASE AUTHORIZED ON 06/06 TRADER JOE'S #661 CHARLOTTESVIL VA S467157593278002 CARD 7300
06/07/2017,-4.37,*,,PURCHASE AUTHORIZED ON 06/06 SQ *COFFEE BAR CHARLOTTESVIL VA S467157451524886 CARD 7300
06/06/2017,-21.48,*,,PURCHASE AUTHORIZED ON 06/06 WHOLEFDS CHV #10 1797 HYD CHARLOTTESVIL VA P00587157601079685 CARD 7300
06/06/2017,-81.37,*,,PURCHASE AUTHORIZED ON 06/06 KROGER 1980 RIO HIL CHARLOTTESVIL VA P00000000146834737 CARD 7300
06/06/2017,-35.92,*,,PURCHASE AUTHORIZED ON 06/06 WM SUPERC Wal-Mart Sup CHARLOTTESVIL VA P00000000587728181 CARD 7300
06/06/2017,-136.01,*,,PURCHASE AUTHORIZED ON 06/06 BROWN'S HONDA CHARLOTTESVIL VA P00000000130258069 CARD 7300
06/06/2017,-5.5,*,,PURCHASE AUTHORIZED ON 06/05 SQ *GRIT COFFEE BA CHARLOTTESVIL VA S307156405820190 CARD 2686
06/06/2017,-7.6,*,,PURCHASE AUTHORIZED ON 06/05 DUCK DONUTS - CHAR CHARLOTTESVIL VA S307156400126276 CARD 2686
06/06/2017,-19.95,*,,PURCHASE AUTHORIZED ON 06/05 COSTCO GAS #1184 CHARLOTTESVIL VA S387156396784558 CARD 2686
06/06/2017,-21.05,*,,PURCHASE AUTHORIZED ON 06/05 KROGER #359 CHARLOTTESVLE VA S307156392543079 CARD 2686
06/06/2017,-11.01,*,,PURCHASE AUTHORIZED ON 06/05 Amazon.com AMZN.COM/BILL WA S587155846612929 CARD 2686
06/06/2017,-7.19,*,,PURCHASE AUTHORIZED ON 06/04 DAIRY QUEEN #15163 CHARLOTTESVIL VA S387155814094844 CARD 2686
06/06/2017,-50,*,,PURCHASE AUTHORIZED ON 06/04 FRY'S SPRING STATI CHARLOTTESVIL VA S387155633768098 CARD 2686
06/05/2017,-155.52,*,,PURCHASE AUTHORIZED ON 06/05 TARGET T- 312 Connor D Charlottesvil VA P00000000083445343 CARD 7300
06/05/2017,-17.05,*,,PURCHASE AUTHORIZED ON 06/03 MEZEH MEDITERRANEA CHARLOTTESVIL VA S307154815507502 CARD 2686
06/05/2017,-8,*,,PURCHASE AUTHORIZED ON 06/03 SQ *GRIT COFFEE BA CHARLOTTESVIL VA S467154736929772 CARD 2686
06/05/2017,-29.47,*,,PURCHASE AUTHORIZED ON 06/02 VA ABC STORE 253 CHARLOTTESVIL VA S307153854463966 CARD 2686
06/05/2017,-21.2,*,,PURCHASE AUTHORIZED ON 06/02 THE VILLA DINER CHARLOTTESVIL VA S007153450312264 CARD 2686
06/02/2017,-20.52,*,,PURCHASE AUTHORIZED ON 06/01 Amazon.com AMZN.COM/BILL WA S387152547764603 CARD 2686
06/02/2017,-44.38,*,,PURCHASE AUTHORIZED ON 06/01 Amazon.com AMZN.COM/BILL WA S307152518533208 CARD 2686
06/02/2017,-58.96,*,,PURCHASE AUTHORIZED ON 06/01 YOUNGLIVING ESSNTL 800-371-3515 UT S387152515736359 CARD 2686
05/31/2017,-26.88,*,,PURCHASE AUTHORIZED ON 05/30 TRADER JOE'S #661 CHARLOTTESVIL VA S307150785062883 CARD 7300
05/31/2017,1051.72,*,,"VIRGINIA INSTITU DIRECT DEP 170531 927303084065KJB NACK,ELIZABETH A"
05/30/2017,-38.49,*,,ONLINE TRANSFER REF #IBENCNXX65 TO PLATINUM CARD XXXXXXXXXXXX8289 ON 05/30/17
05/30/2017,-71.89,*,,PURCHASE AUTHORIZED ON 05/29 HARRIS TEETER #017 CHARLOTTESVIL VA S387150026115284 CARD 2686
05/30/2017,-14.94,*,,PURCHASE AUTHORIZED ON 05/29 SQ *BARBEQUE EXCHA GORDONSVILLE VA S467149699162541 CARD 2686
05/30/2017,-3.61,*,,PURCHASE AUTHORIZED ON 05/29 HARRIS TEETER #017 CHARLOTTESVIL VA S387149434969338 CARD 2686
05/30/2017,-30.9,*,,PURCHASE AUTHORIZED ON 05/29 HARRIS TEETER #017 CHARLOTTESVIL VA S307149429933295 CARD 2686
05/30/2017,-24.79,*,,PURCHASE AUTHORIZED ON 05/28 THE VILLA DINER CHARLOTTESVIL VA S087148618600156 CARD 2686
05/30/2017,-24.01,*,,PURCHASE AUTHORIZED ON 05/28 EXXONMOBIL 4731 CHARLOTTESVIL VA S587148506418553 CARD 2686
05/30/2017,-55.23,*,,PURCHASE AUTHORIZED ON 05/27 ANN TAYLOR #994 CHARLOTTESVIL VA P00000000342478887 CARD 7300
05/30/2017,-101.02,*,,PURCHASE AUTHORIZED ON 05/27 ANTHROPOLOGIE #5 1207 EMM CHARLOTTESVIL VA P00587147708278610 CARD 7300
05/30/2017,-26.33,*,,PURCHASE AUTHORIZED ON 05/27 FUZZY'S TACO SHOP CHARLOTTESVIL VA S307147625697074 CARD 2686
05/30/2017,-15.76,*,,PURCHASE AUTHORIZED ON 05/27 DICKS SPORTING GOO CHARLOTTESVIL VA S387147616569835 CARD 2686
05/30/2017,-49.98,*,,PURCHASE AUTHORIZED ON 05/27 DICKS SPORTING GOO CHARLOTTESVIL VA S467147494130331 CARD 2686
05/30/2017,-11.03,*,,PURCHASE AUTHORIZED ON 05/26 MOES ORIGINAL BBQ CHARLOTTESVIL VA S587146599023047 CARD 2686
05/30/2017,-4.85,*,,PURCHASE AUTHORIZED ON 05/26 BODO'S BAGELS CHARLOTTESVIL VA S387146397318460 CARD 2686
05/30/2017,-36,*,,PURCHASE AUTHORIZED ON 05/25 VOLUSPA-RETAIL 800-3149989 CA S307145651354969 CARD 7300
05/30/2017,100.46,*,,PURCHASE RETURN AUTHORIZED ON 05/26 OLD NAVY US 6183 CHARLOTTESVIL VA S627147549452005 CARD 7300
05/26/2017,6.31,*,,PURCHASE RETURN AUTHORIZED ON 05/26 MARSHALLS U.S. RTE. 29 CHARLOTTESVIL VA P00000000750081651 CARD 7300
05/26/2017,-40.02,*,,PURCHASE AUTHORIZED ON 05/26 WM SUPERC Wal-Mart Sup CHARLOTTESVIL VA P00000000434667736 CARD 7300
05/26/2017,-20.63,*,,PURCHASE AUTHORIZED ON 05/26 BARNESNOBLE 1035 Emmet St harlottesvil VA P00387146582391185 CARD 7300
05/26/2017,-204.51,*,,PURCHASE AUTHORIZED ON 05/25 OLD NAVY US 6183 CHARLOTTESVIL VA S387145833750621 CARD 7300
05/25/2017,-2.5,*,,PURCHASE AUTHORIZED ON 05/24 SQ *GRIT COFFEE BA CHARLOTTESVIL VA S467144492591250 CARD 7300
05/25/2017,-16.15,*,,PURCHASE AUTHORIZED ON 05/22 CHICK-FIL-A #01856 CHARLOTTESVIL VA S387142818499539 CARD 2686
05/24/2017,-26.4,*,,PURCHASE AUTHORIZED ON 05/23 SQ *THE BROW HOUSE CHARLOTTESVIL VA S387143487165649 CARD 7300
05/24/2017,-4.85,*,,PURCHASE AUTHORIZED ON 05/23 BODOS BAGELS CHARLOTTESVIL VA S387143392527910 CARD 2686
